country,year,M,X,dep_m,n_suppliers,HHI,HHI_clean,entropy,entropy_clean,DCI,GDP.x,DEE,DTE,DMSP,DUC,DTI,asym,cyc2,cyc_katz,broker,eigen,country_name,GDP.y,new_cb_firms,CB_Firms_Cumulative
CUB,2020,572929287.363002,0,1,32,0.7282119791610322,0.7194446236500978,0.7045525851433558,0.20329090412636372,0,7252.28811179844,NA,NA,NA,NA,NA,0.7282119791610322,0,0,0,0.4893290288294814,Cuba,107352000000,1,37
CUB,2021,1329843355.5745292,0,1,33,0.697629326207408,0.6881802426513896,0.755716648370328,0.2161347101601493,0,7379.04275283674,NA,NA,NA,NA,NA,0.697629326207408,0,0,0,0.48167233930521225,Cuba,NA,2,39
CYP,2016,665213059.7742114,208752153.914589,0.7611436351871541,32,0.6492725782318916,0.6379587904329204,0.8781799795478404,0.25338918030032814,0.017514995886238685,24477.986328125,NA,NA,NA,NA,NA,0.6465291382015246,49018905783158090,4.500104259559379e-4,0,0.5743331241749845,Cyprus,21046462280.5979,144,1464
CYP,2017,948640893.3572057,343681856.78042316,0.7340588047809093,34,0.6503652850870357,0.6397702937260368,0.8788362752296711,0.24921906568964072,0.02087844657994671,25666.00390625,44.0987787677836,43.6717842907111,40.258074637593,46.1623254673743,46.3029306754559,0.6466527473773122,122128484656689140,6.349037769795007e-4,0,0.5590566461499363,Cyprus,22946570628.7576,164,1628
CYP,2018,1139715144.6259825,418863928.97330695,0.7312526928736394,38,0.6702060238937546,0.6612926731881804,0.8304443411787816,0.22829544228341977,0.019307906373489597,26962.40625,57.6775633320845,50.047286010745196,60.8564565532885,62.3521587107594,57.4543520535448,0.6665360763101372,176714859154790100,5.823547199284018e-4,0,0.6080937606157863,Cyprus,25754001367.5448,110,1738
CYP,2019,1258585305.0316439,605782900.7741812,0.6750733578872917,39,0.6544455413526029,0.6453520029671451,0.8702212748543143,0.2375342245908857,0.02143389111748126,28167.16015625,56.5109764268077,49.937991701885,52.292583147968,64.5814114698391,59.2319193875386,0.6503221361203023,267887999341269e3,7.028248624914024e-4,0,0.6256717879044131,Cyprus,26196667099.5303,112,1850
CYP,2020,1508235337.6401865,1014394041.5382873,0.59788225336984,43,0.6269839162384038,0.6181025809107467,0.9266967664708233,0.2463832654381223,0.02090649270912299,26895.68359375,60.7527610635236,51.1436744858378,59.6603610921441,68.8902610166184,63.3167476594939,0.6218623066389729,506084297505211500,9.295293344182554e-4,0,0.6611030461320275,Cyprus,25555093854.2968,102,1952
CYP,2021,1793993939.4013958,1245564624.0774486,0.5902152901269085,42,0.6287319938474834,0.6196766766242512,0.9096548965463489,0.24337488045937403,0.021785886769318287,29517.072265625,64.061143889171,53.8669686977737,62.8563138449924,72.6740569341568,66.847236079761,0.6237779849463839,699856839887734700,9.582116917268292e-4,0,0.6187572479617248,Cyprus,30372642502.4897,73,2025
CZE,2016,1828538536.7990856,17145232.995051973,0.9907106334922345,34,0.7126149539932266,0.7039063162354456,0.7549442315081714,0.21408594675393997,0.04381107684053234,18359.0978103904,NA,NA,NA,NA,NA,0.7125069246137217,5116296404250799,5.2051135848163455e-5,0,0.592071887785973,Czechia,198160659303.939,285,8148
CZE,2017,2103376500.4357271,30879089.451807294,0.9855316815857869,37,0.7252342722696292,0.7176018909437856,0.7278251426317113,0.20156236177042727,0.040465113002717754,19257.6930680911,54.2287852959086,49.7605597376299,53.7622933762609,55.5986091607557,57.7936789089879,0.7251550053520428,5559655675224946,5.117521128505942e-5,0,0.6038355821572632,Czechia,221563575696.217,268,8416
CZE,2018,2829056336.360273,41484692.000495024,0.9855481278300401,38,0.7526880727118269,0.7460039665689033,0.6634702794140934,0.18239300741786382,0.042095581028999386,19736.6295261285,57.2830531700073,51.4548129179868,56.6016105415261,59.1706379580507,61.9051512624657,0.7523968959665421,34945556503238736,1.1020096863645357e-4,0,0.6111294242377943,Czechia,251992360762.236,231,8647
CZE,2019,2639175760.5550346,41966559.49272925,0.9843475077100787,38,0.7463217457220885,0.7394655766875504,0.6844235506354532,0.18815322045510935,0.03990003575881717,20360.0599221814,59.6594839171701,52.7327232539751,60.9968941611031,60.9004079486012,64.0079103050012,0.7460873442128657,32390125519573220,8.082234552930778e-5,0,0.6072848974335262,Czechia,256794209028.77,175,8822
CZE,2020,2850238385.074739,40740117.53494136,0.9859078448704599,57,0.7032367117427195,0.6979373673095539,0.811180995328661,0.20063584198949022,0.05363182041168977,19233.1469549829,60.908186645052,53.5078155182641,62.4649952211344,61.6509708741203,66.0089649666892,0.7030731984557951,31251536093150548,5.436979666995079e-5,0,0.8852668134347069,Czechia,251109660602.536,133,8955
CZE,2021,4214443715.0629525,48889208.76977696,0.9885326317125087,54,0.7156590024001495,0.7102940779171334,0.7590086527856461,0.19027618158547985,0.06368870783597887,20373.8783043424,63.2930524584841,56.1840599094999,66.6876868434773,63.2275792172242,67.0728838637351,0.7155426155254776,38709057973077170,5.159965849932391e-5,0,0.8049665641086609,Czechia,290972714482.313,100,9055
DEU,2016,12634075784.223072,17770500896.94369,0.41553204034736274,54,0.7856971961527766,0.7816537470235837,0.6523864811994528,0.16354702690810594,0.3406940497683439,42516.9337063103,NA,NA,NA,NA,NA,0.5635681358583393,7566294575734361e4,0.6201034869219868,0.00546448087431694,0.9115041469261236,Germany,3536787895179,2711,87007
DEU,2017,21289171038.94853,21544062869.163734,0.4970246020792872,48,0.8090361108661588,0.804973049395226,0.5867799753548204,0.15157569284091663,0.34585148586297787,43543.4807050551,67.3206203638843,64.1172409186798,65.2678787135682,68.8950476459458,71.0023141773435,0.5965544362026156,15766232659027483e4,0.7254159943511647,0,0.774178310058562,Germany,3765351626105.89,2634,89641
DEU,2018,25614743515.101837,21801069498.065845,0.5402152127601072,53,0.8155447046227807,0.811997487403988,0.5676120642687243,0.14296481886665505,0.34216696312489475,43905.8550061973,68.7513274955771,64.2826798070314,67.0614817846644,70.3577443450775,73.3034040455351,0.6380782119057591,1940037208682207e5,0.5781273502331616,0,0.8493157314044226,Germany,4055433215301.96,2626,92267
DEU,2019,27718578010.45528,23914266487.918736,0.5368400342795016,44,0.8141742684092803,0.8098527397676357,0.5687106583449408,0.15028598282905847,0.3392534154893452,44235.2658954682,70.651636048679,66.1976127200186,69.4767648289408,72.1264378064854,74.805728839271,0.657999492843998,22876713001035668e4,0.5411703521696276,0,0.7131823722056551,Germany,3959894794039.21,2366,94633
DEU,2020,46515461019.691826,26083532053.411118,0.6407177159172646,51,0.8016391897059688,0.7976719735000882,0.5849299511597899,0.14876802935803063,0.39450830250715774,42372.8726784255,75.7947494479919,72.5110336068206,71.2789412875915,77.7142167579005,81.674806139655,0.6709682351108679,4095779468654025e5,0.6710236361613569,0.01082996752989625,0.782452752267698,Germany,3941398957073.94,2354,96987
DEU,2021,77346545685.27095,24722133717.205925,0.757789227195527,52,0.794680966908637,0.7906551035146887,0.571028538163077,0.1445186829346197,0.4734051681203208,44011.0194631674,79.2084032987227,75.6190533595599,77.6045325264199,79.511837099506,84.0981902094052,0.6897031581619456,6418309729377474e5,0.7785277410207629,0.01147667697271138,0.7672791027807903,Germany,4355251953410.78,1950,98937
DJI,2016,383565105.2007884,0,1,24,0.772164660934714,0.7622587766275277,0.6168191497750236,0.1940870679674711,0,2502.85181449431,NA,NA,NA,NA,NA,0.772164660934714,0,0,0,0.4260140128523697,Djibouti,2604955228.70117,1,12
DJI,2017,434188791.16422695,0,1,28,0.7697225852501871,0.7611937921113051,0.625285183699201,0.1876491019053102,0,2596.45134698268,NA,NA,NA,NA,NA,0.7697225852501871,0,0,0,0.457282353974565,Djibouti,2762581334.22612,0,12
DJI,2018,474919474.00095916,0,1,31,0.7791948589214106,0.7718346875521243,0.5970096990291576,0.17385321012536112,0,2677.1650334451,NA,NA,NA,NA,NA,0.7791948589214106,0,0,0,0.503273723705913,Djibouti,2913464658.08768,0,12
DJI,2019,484613022.5084426,0,1,32,0.7816783264002741,0.7746356917680249,0.5936656903824747,0.17129570949214382,0,2781.94350113484,NA,NA,NA,NA,NA,0.7816783264002741,0,0,0,0.5147828220222248,Djibouti,3088851450.30694,1,13
DJI,2020,490470924.90621394,0,1,38,0.7470817138149735,0.7402460844586214,0.6617089656259124,0.1819088089107105,0,2773.40661780097,NA,NA,NA,NA,NA,0.7470817138149735,0,0,0,0.5835830397986876,Djibouti,3144136196.6228,0,13
DJI,2021,836580336.8746481,0,1,34,0.7348565894579194,0.7268219406536139,0.6626016995455776,0.18789959078778556,0,2854.15987035097,NA,NA,NA,NA,NA,0.7348565894579194,0,0,0,0.499243691991428,Djibouti,3392796953.08939,0,13
DMA,2016,352914438.3983941,0,1,29,0.6140863755933188,0.6003037461502231,0.9523891107451928,0.2828349984174151,0,8499.52291903149,NA,NA,NA,NA,NA,0.6140863755933188,0,0,0,0.5020539317797255,Dominica,612711111.111111,0,17
DMA,2017,535227824.62096536,0,1,32,0.642780721350284,0.6312575188131964,0.9046711988433238,0.2610329304412673,0,7985.6341102129,NA,NA,NA,NA,NA,0.642780721350284,0,0,0,0.5163784301458892,Dominica,563355555.555555,1,18
DMA,2018,662488187.6189886,0,1,40,0.6597384948653405,0.6510138408875288,0.8702124538373739,0.2359015697482036,0,8261.16492553236,NA,NA,NA,NA,NA,0.6597384948653405,0,0,0,0.6386784732936113,Dominica,628244444.444444,1,19
DMA,2019,783515262.4687455,0,1,39,0.6179108965924629,0.6078559201870014,0.9637269410946049,0.26305738354716374,0,8624.51695993537,NA,NA,NA,NA,NA,0.6179108965924629,0,0,0,0.6247956837456802,Dominica,644259259.259259,3,22
DMA,2020,1511993247.2292743,0,1,47,0.6099231501364051,0.6014432186176313,0.9763367434824037,0.25358423740657626,0,7302.94454951254,NA,NA,NA,NA,NA,0.6099231501364051,0,0,0,0.7162927221729721,Dominica,528944444.444444,1,23
DMA,2021,1754787695.32407,0,1,43,0.6179627723498959,0.6088666478820363,0.9421955695451569,0.25050397228636073,0,7738.31730070386,NA,NA,NA,NA,NA,0.6179627723498959,0,0,0,0.6288770762168737,Dominica,562911111.111111,0,23
DNK,2016,2962099393.0938554,36106896.41883172,0.9879571674086841,46,0.7211759501558023,0.7149798601592645,0.7602635714581656,0.19857267702202022,0.0892659612595335,54300.2039621991,NA,NA,NA,NA,NA,0.7206608265807509,41093399922847830,3.5316606885205104e-4,0,0.813983219768745,Denmark,312181849372.233,567,13209
DNK,2017,3480878882.422878,37788559.31589913,0.9892605482212817,49,0.7393099157584478,0.7338788723367489,0.7228567432950875,0.18573744107507095,0.08189235978163888,55601.0145717787,71.0891599059089,60.9118357773531,72.9099880736351,80.9744284051765,69.5603873674711,0.7388380229792313,57327862157667200,2.736863752192953e-4,0,0.8132890770118836,Denmark,331610593961.988,533,13742
DNK,2018,4157211861.0139313,47506716.79863494,0.988701570409654,52,0.758490449821187,0.7537549684451318,0.6793948690120376,0.17194456161159136,0.07811608974004002,56355.0733084714,73.9416850712828,61.4762080927934,76.4818416279007,81.8673061104168,75.9413844540202,0.7579823452317151,89943860801493008,2.771958738234659e-4,0,0.839604785855191,Denmark,355293374912.393,476,14218
DNK,2019,5741810081.699041,72178520.31536178,0.9875853694844957,56,0.7690256066852178,0.7648260722613126,0.6483316828229831,0.1610621214328178,0.10201456537276188,57114.6227336347,77.5130257927945,63.6642943187986,78.6093617630302,87.1931919787876,80.5852551105615,0.7682519586533957,235853288271358660,5.594944448907846e-4,0,0.8904538221071596,Denmark,345401473012.615,367,14585
DNK,2020,6801026140.464318,156771699.75652972,0.9774682013825866,52,0.7580988591061176,0.7533556994807473,0.6709420313361072,0.16980527629335612,0.09347784215300871,55934.5555945523,80.9652618088618,70.9407468746284,80.3567396542284,89.2812388838568,83.2823218227334,0.7567000575426576,650468994835383700,0.00105808211434599,0,0.7958534256453348,Denmark,355631021931.621,324,14909
DNK,2021,9056258477.61193,142442047.06496194,0.9845149815799699,53,0.7557012237525403,0.7510031703631661,0.6648148346467747,0.16744734370223707,0.10345356532934791,59312.815804377104,83.3815802442032,72.8682524284264,83.5620472465493,91.19278280068,85.9032385011572,0.7545863029485359,808765494699152600,9.877027043985187e-4,0,0.7766800641307077,Denmark,406110162088.054,252,15161
DOM,2016,391915370.90172714,13741.99995752475,0.9999649375371588,27,0.6915245765257734,0.6796601371613801,0.7879714992364234,0.23908085602298387,0.010042444957133398,7177.75376475488,NA,NA,NA,NA,NA,0.6915245765257734,0,1.7486012637846218e-12,0,0.47980150778042024,Dominican Republic,75552902635.7075,22,627
DOM,2017,436196699.4459169,0,1,30,0.7172717898404095,0.7075225412142168,0.7414435702999665,0.21799486683646252,0,7379.39978067137,23.730119799197,19.4510051879678,22.4684413617467,24.7815370190198,28.2194956280538,0.7172717898404095,0,0,0,0.4939931654252156,Dominican Republic,79070274743.1658,28,655
DOM,2018,668086814.6888568,0,1,35,0.7445512992197797,0.7370381021380085,0.6762655936938861,0.19021079849228137,0,7818.70593240469,25.7368949088916,20.6247040932966,23.4981489780269,27.6860066137889,31.138719950454,0.7445512992197797,0,0,0,0.5642272127883473,Dominican Republic,84994732049.3461,21,676
DOM,2019,856914774.6220056,0,1,35,0.7140251486745522,0.7056141236355685,0.7505170903819827,0.21109525070453286,0,8117.04639185786,27.7871864494131,20.9312058684501,24.9948348221987,30.0653758133405,35.1573292936631,0.7140251486745522,0,0,0,0.5580801284935336,Dominican Republic,89146130744.723,16,692
DOM,2020,888389952.041864,0,1,61,0.6739379090125829,0.6685035408294593,0.845278047207397,0.20562003971323034,0,7395.8734262396,29.1610017732914,20.7762323741878,26.0540121287633,32.4946779611397,37.3190846290747,0.6739379090125829,0,0,0,0.9515528719660866,Dominican Republic,78546672406.8291,10,702
DOM,2021,1178924296.9084136,0,1,61,0.6757195676031926,0.6703148937299125,0.8249502323596087,0.2006751507384196,0,8344.90510312395,30.0138839006435,21.2124120814192,26.9988196189198,34.1568192402166,37.6874846620183,0.6757195676031926,0,0,0,0.9094764491699148,Dominican Republic,94850719516.7127,5,707
DZA,2016,476133664.9166501,0,1,27,0.7414974673186451,0.7315550622155159,0.6953573224946125,0.2109805038189348,0,4768.73140081027,NA,NA,NA,NA,NA,0.7414974673186451,0,0,0,0.4818668669757673,Algeria,180763839522.151,15,284
DZA,2017,552108428.2643143,0,1,30,0.7270839227025427,0.7176730234853891,0.7264564485062134,0.21358844165380259,0,4742.90075532529,15.6430009524274,19.1785677235127,8.22675000197704,19.8577189378298,15.30896714639,0.7270839227025427,0,0,0,0.4950232250821826,Algeria,189880896903.073,21,305
DZA,2018,673542871.4808692,132072.00001625717,0.9998039529281973,35,0.7387359239270839,0.7310516863955275,0.6968272063682575,0.19599408955654857,0.010440389616325487,4717.0035885361,16.9205049147384,20.8245223178728,8.48464389269971,22.8886306321763,15.4842228162047,0.7387359239270839,0,2.757625239269146e-10,0,0.5712357834930607,Algeria,194554483655.528,17,322
DZA,2019,981991730.3806257,35071,0.9999642871254117,35,0.7383693847265298,0.7306743666302513,0.6984320918270911,0.19644548993453612,0.014863517127697188,4672.66408678635,16.8557508718848,21.9835922792955,9.50472560971227,22.4318815855112,13.5028040130205,0.7383693847265298,0,1.7763568394002505e-15,0,0.5580801284935337,Algeria,193459662090.677,15,337
DZA,2020,680993222.6125177,0,1,64,0.7198904827945244,0.7154442999817391,0.709763997445278,0.17066216655263824,0,4363.68533767783,17.8275405798069,19.8649860947923,13.987469630061801,23.9268969554795,13.5308096388939,0.7198904827945244,0,0,0,1,Algeria,164873415325.201,17,354
DZA,2021,816024680.7057625,5979.00005030632,0.999992673069352,64,0.7099386936018659,0.7053345458812605,0.715651932459304,0.17207791566027356,0.01697168146264612,4456.74687637774,20.6596756573511,22.8987049202935,16.436852092794,26.0589728953678,17.2441727209492,0.7099386935965735,3625192.9539702497,1.5543122344752194e-15,0,0.9399266893660964,Algeria,186231205262.082,21,375
ECU,2016,365059534.06175107,0,1,26,0.6986083384760757,0.6865526720151187,0.7792604406623147,0.23917659638640723,0,5849.13587933672,NA,NA,NA,NA,NA,0.6986083384760757,0,0,0,0.4594044384824727,Ecuador,97671433000,35,986
ECU,2017,415548582.2466826,0,1,28,0.7164094447463651,0.7059060908480824,0.7449981197020457,0.2235751489523296,0,6104.27253521751,24.5486074317392,25.3928228000149,28.6501584972656,19.599741762925,24.5517066667512,0.7164094447463651,0,0,0,0.4572823539745651,Ecuador,104467486000,26,1012
ECU,2018,464123809.28989756,0,1,32,0.7324399655424882,0.7238089966890201,0.7068862353390719,0.20396425323926956,0,6063.0956178776,25.793395432224,26.3410591760842,30.101705366436,21.0127125332367,25.7181046531392,0.7324399655424882,0,0,0,0.5147800485392643,Ecuador,107478961000,40,1052
ECU,2019,475503729.0493846,0,1,32,0.7266398005168193,0.717821729565749,0.7277869141984485,0.20999491438759665,0,5971.38938386723,27.8343551165763,27.9721415133616,33.1857604187187,26.270655739231,23.9088627949937,0.7266398005168193,0,0,0,0.5147828220222248,Ecuador,107595830000,24,1076
ECU,2020,795561765.2459317,0,1,60,0.6807659123141935,0.6753551650652815,0.8467244747650611,0.20680342406392957,0,5355.68934196443,30.7040945791826,28.5239628468033,34.5162835321009,32.2344449175862,27.5416870202401,0.6807659123141935,0,0,0,0.924897605925178,Ecuador,95865473000,25,1101
ECU,2021,1143118912.723426,4375.999867916107,0.9999961718915964,62,0.6852829110664822,0.6801236145265884,0.8064911600617514,0.19541189717110216,0,5815.09477390949,32.4426354634523,29.190706380146,36.6683874847467,34.0751704623898,29.8362775265267,0.6852829110664822,0,0,0,0.9185296008465116,Ecuador,107179074000,13,1114
EGY,2016,768264309.0619762,47322.9999409914,0.999938406503343,58,0.7102793794687224,0.7051965615646649,0.7783200988664581,0.19168354212702485,0.08749712763055699,3381.22246306207,NA,NA,NA,NA,NA,0.7102793784969126,2600355320.524211,1.3870460335851929e-11,0,1,Egypt,332441717791.411,241,3522
EGY,2017,866516060.005399,25387.999845981598,0.9999707019209474,56,0.7167150193291838,0.7115643833169871,0.7699573942567361,0.1912770494138163,0.12647972600719193,3452.90961245539,19.8859624235766,27.5564566922248,13.8377922002143,11.9626918635422,26.1869089383252,0.7167150186614508,2186274494.461987,2.6012525466967418e-12,0,0.9071346571561674,Egypt,248362771739.13,265,3787
EGY,2018,968875650.4938201,33118.99991455674,0.9999658182473342,57,0.7209432677990864,0.7159601118669272,0.7678943093297519,0.1899294019442485,0.04278614578454594,3568.63966286161,21.8882946649377,30.0873253279959,14.7827627066369,14.975368435153,27.7077221899649,0.720943266728325,5372400376.3906355,1.1783685138766486e-11,0,0.9194962525808004,Egypt,262588632526.73,349,4136
EGY,2019,998608795.887137,105152.00113764408,0.9998947125937713,62,0.7125597272569165,0.7078475916381775,0.7909360871375488,0.19164292057063884,0.11264293281063001,3701.2446345188,23.1307080132496,31.1423947953841,15.6273449097919,17.6713434617942,28.0817488860281,0.7125597221320681,30433633323.285946,7.258638134999272e-11,0.00541250890947968,1,Egypt,318678815489.749,288,4424
EGY,2020,1216402030.3641357,662028.9920765047,0.9994560442509275,62,0.6880658741123462,0.6829521999174667,0.8340856701028762,0.20209801578674866,0.0895755014511054,3770.86947867421,26.5823804389548,31.3125925148084,19.4594932806038,22.9283246125699,32.6291113478371,0.6880658195666276,454523967642.4687,3.2934455163058374e-10,0,0.958927815205858,Egypt,383817841547.099,245,4669
EGY,2021,1583084149.7623794,996372.9790785259,0.9993710086294387,61,0.6579394675895992,0.6522384587160925,0.8844277089519808,0.21514347999335598,0.08393136193750968,3837.31992324447,28.2615324287649,33.2294695125917,21.136448499615,24.5088931412111,34.1713185616419,0.6579394086777842,876317757324.2162,5.582998507946968e-10,0,0.8952773219805511,Egypt,424671765455.704,175,4844
ESP,2016,5431113077.964589,105833619.61251242,0.9808859240673521,52,0.69144141904301,0.6853912507889514,0.8301129588186553,0.21008902966802612,0.17070278762684143,26719.2442268615,NA,NA,NA,NA,NA,0.6898422485766816,2.3487083069065722e+17,0.00204199969355745,0.00546448087431694,0.8775767543582251,Spain,1243015667917.12,1991,49743
ESP,2017,6237313559.201652,102069816.42841072,0.9838990939054437,55,0.7090749831241688,0.7036874828116534,0.7968095309874577,0.19883785404313306,0.16705962766597848,27426.281015093,61.8515839869336,59.3214482106989,62.1386796299027,67.4050375466598,58.541170560473,0.7078551981471535,265981528654963870,0.00128356678649455,0,0.8867564034992933,Spain,1321754088818.83,1874,51617
ESP,2018,7317522265.244491,89799971.20724863,0.9878768644942515,51,0.7231547540761049,0.7176178491576269,0.7657313526632233,0.1947521136975383,0.16247295379377963,27956.7225466484,65.4208712621137,60.62805346063,65.9068289741934,71.5417833136942,63.6068192999372,0.7223174532994446,2.6225821898039558e+17,8.112906805826103e-4,0,0.83328255647468,Spain,1431642809327.06,1607,53224
ESP,2019,16597131524.405088,84241914.97883064,0.9949499413051962,52,0.7538763524883371,0.7490503986155593,0.6773371322664259,0.17142377957632107,0.25269854205243447,28301.4393949563,68.2643512184854,61.4665802493632,69.0831799319791,75.945140268158,66.5625044244413,0.7532374222019377,556951829265200200,0.00137489720302252,0,0.8344566854486566,Spain,1403496387686.27,1354,54578
ESP,2020,17944001976.56027,129230083.35918653,0.992849641783454,56,0.7371920213318482,0.7324136944469728,0.7135094848198449,0.1772539493784049,0.22393690498917154,25077.019882928,69.5064434818569,61.3588516720303,69.833832963265,78.9683940757557,67.8646952163764,0.7363451771663865,1030319580858588300,0.00172105177679071,0,0.8601101422491975,Spain,1289783836971.21,1147,55725
ESP,2021,24202588429.15606,113530991.11922784,0.9953310399099059,56,0.7398875214327624,0.7351582036406308,0.6910327452484314,0.17167015414800393,0.24567905456343445,26705.3629138959,72.1433160959006,63.9764385522086,73.940926465176,80.5562805105078,70.09961885571,0.7392420275122488,1237765694282558500,0.00153954717027016,0.00566944481785186,0.8253418876958427,Spain,1461244901852.69,871,56596
EST,2016,1014210960.7416434,4386146.354621429,0.9956939340156531,32,0.6547289587577436,0.6435911832337998,0.86581099939092665,0.24982024703368144,0.026283162174065636,18264.9873304279,NA,NA,NA,NA,NA,0.6546563180391054,1978655837321857.5,1.752559207401916e-5,0,0.5657046921241377,Estonia,24561027787.7896,205,1934
EST,2017,1187429548.4266577,4420175.779547394,0.9962913312896965,36,0.670753229064164,0.6613461784659973,0.8320589086366649,0.23219045941337801,0.025559892282394824,19270.8141210511,63.6216928629798,51.2770065589462,68.029139773214,72.9989979880736,62.1816271316854,0.670713481139882,1623527183276874.8,8.035741565270982e-6,0,0.5906424411508702,Estonia,27469461919.1189,270,2204
EST,2018,1204154187.0742,7441490.870932211,0.9938581071174232,36,0.6902615980720856,0.6814119294455738,0.79021002014246855,0.22051230472439343,0.020168467799874846,19914.3454922878,66.6647779458291,53.9955659289928,71.598032376315,74.7278049180976,66.3377085599113,0.6902105652815547,2558391935645048.5,8.317973184457372e-6,0,0.5850985145009228,Estonia,31222632740.7247,293,2497
EST,2019,1309306574.6645248,11885709.650246242,0.9910038002860344,38,0.6703300914891215,0.6614200939618005,0.8362725607003404,0.229897663994643,0.02203076222980151,20579.8756732376,69.345601785307,55.8281776083908,75.3793743628391,77.260743326003407,68.9141118439949,0.670275293840749,3744429484167953.5,9.444893526389109e-6,0,0.6072848974335263,Estonia,31873748770.0313,265,2762
EST,2020,1503788250.1683874,15179122.999988537,0.990006945989678,41,0.6432552773806337,0.6343366593151495,0.8851155703848755,0.2383461407200833,0.019905237845385778,19946.945696898,70.9842559851163,57.4330024116494,75.0470825559144,78.2377134277606,73.2192255451408,0.6432211723102368,3442877026121083.5,6.115270863249478e-6,0,0.6302251492916792,Estonia,31820771493.8974,251,3013
EST,2021,2022869305.1570654,19473259.000039775,0.9904652337263133,41,0.6536322334154344,0.6449730392508203,0.8433982446134319,0.2271123946066097,0.022995113196812855,21570.6658455268,72.9087443310271,58.7601581216724,79.5429652226986,80.118401729366,73.2134522503714,0.6536031661861861,4656540143922382,6.275266354993647e-6,0,0.6004476454051227,Estonia,37201101170.5847,235,3248
ETH,2016,193375472.99660453,0,1,24,0.7850540505348182,0.7757085744711147,0.584164245565748,0.18381194175738408,0,636.835680951429,NA,NA,NA,NA,NA,0.7850540505348182,0,0,0,0.4260140128523696,Ethiopia,68475871209.607,26,300
ETH,2017,216001855.9716217,0,1,25,0.79486150907131925,0.7863140719492909,0.5653416084786629,0.17563324565395785,0,678.98541915757,6.17531813001785,14.2448877751937,4.99812256035313,1.49151673147015,3.96674545305438,0.79486150907131925,0,0,0,0.41442734544008353,Ethiopia,76366081766.6667,45,345
ETH,2018,233095091.7745588,0,1,26,0.8088778784886245,0.8012329936281695,0.5281819522252043,0.16211365932881444,0,705.96881207336,6.41637209729456,13.9613212092267,5.23899919382192,1.71748706255843,4.74768092357116,0.8088778784886245,0,0,0,0.42442839298738744,Ethiopia,83337901071.9697,43,388
ETH,2019,238941686.32576403,0,1,30,0.8000770123336157,0.7931831162071887,0.5529622474424557,0.16257869961437657,0,744.702789753973,6.59456878324274,14.810443088442,5.24765452833155,1.49271499281172,4.82746252338564,0.8000770123336157,0,0,0,0.4782967250217715,Ethiopia,91834517112.628,44,432
ETH,2020,244130507.17201892,0,1,32,0.7760326152964317,0.7688078609511554,0.5912748376958497,0.17060585522924582,0,768.705424485209,6.90926614722774,13.098615564187,6.46892935944953,1.45637075611314,6.61314890916134,0.7760326152964317,0,0,0,0.4944125827694229,Ethiopia,98676811061.4035,31,463
ETH,2021,328821481.4593724,0,1,30,0.766154135965945,0.758090485482012,0.5945767404668095,0.17481394748582382,0,790.65701959778,7.64769324350922,13.5262206265899,7.1728017235476,1.55699436510012,8.3347562587993,0.766154135965945,0,0,0,0.4380303333551431,Ethiopia,109070960371.859,25,488
FIN,2016,2150677319.156233,2018934224.0721526,0.5157980058475754,34,0.6580393818871472,0.6476769389140304,0.8644454001284143,0.24513812302912724,0.05555649680474541,43529.6761616969,NA,NA,NA,NA,NA,0.634637963686016,1317774214482272300,0.01251218967579048,0,0.5985015399938738,Finland,238777818792.608,463,9292
FIN,2017,2470925750.7453203,1895199306.8307946,0.5659310528583604,39,0.6764426836827665,0.667928017463892,0.8271510746320865,0.2257778507715099,0.05257683613047751,44862.220404205,69.8189705449323,62.8312506339248,70.0656532445964,77.699978008435,68.6790002927729,0.6593568157807771,1449900838954415400,0.00758502962874674,0,0.6345127571046332,Finland,253846138440,404,9696
FIN,2018,2902409686.2387905,1365906494.5685585,0.6799893830006289,40,0.6965086035504122,0.6887267728722176,0.7817110146916545,0.2119101544020013,0.04727653405663343,45337.2409550575,72.3440786399352,63.6296487968878,73.0967987007884,81.9572605203195,70.6926065417451,0.6850489283724951,1403094907420887300,0.00464504711002322,0,0.6338621282353504,Finland,273869255596.078,344,10040
FIN,2019,3182561103.984736,1736753492.7205875,0.646952139657064,49,0.678375043857477,0.6716745239378411,0.8254493289868133,0.2120985209382732,0.05736015549820292,45898.5708448954,75.3548584020167,65.2921154095557,76.5951684130075,84.5508821160115,74.9812676694918,0.6670507491330605,1852310664736858e3,0.00493803563894124,0,0.7838404574551117,Finland,267014821129.411,305,10345
FIN,2020,3402189438.670045,1739983432.8637996,0.6616248663097193,52,0.6536917534198202,0.6469013956437383,0.8782697989722074,0.22227679726309646,0.050763285552425125,44690.9801103074,76.4805888374328,67.5395360191416,75.973025676005,85.2749670772997,77.1348265772848,0.6445150881956043,1955762862491604700,0.00369861518224778,0,0.8027505812079913,Finland,270000311606.226,261,10606
FIN,2021,4040192437.4837527,1851609561.3704524,0.6857311970547313,55,0.6444911367749407,0.63790763930781,0.8803632268246114,0.21968805340890074,0.06199687455930012,45792.0454180872,78.7394260144178,69.8245025475203,79.7662163727393,85.9149610768978,79.4520240605137,0.6358793955283655,2637334012929201700,0.00360099266011837,0.00573665815297755,0.8123220756285204,Finland,294223210496.119,222,10828
