year,country,cyc2,cyc_katz,broker,eigen,country_name,GDP,new_cb_firms,CB_Firms_Cumulative
2017,MDG,0,0,0,0.4451135585218617,Madagascar,13176313593.5509,12,109
2017,MDV,0,0,0,0.45728235397456507,Maldives,4816426256.52914,2,83
2017,MEX,1399365218250.2131,2.751817684831792e-8,0,0.858505980774443,Mexico,1190721475906,1030,21721
2017,MKD,0,0,0,0.5750063240471123,North Macedonia,11307067069.6658,17,292
2017,MLI,0,0,0,0.45728235397456507,Mali,18308362040.0521,8,61
2017,MLT,394724986450819100,0.0020137011160472618,0,0.6002900973361924,Malta,14161366724.1955,69,718
2017,MMR,0,0,0,0.457282353974565,Myanmar (Burma),66053040475.0257,27,322
2017,MNG,0,0,0,0.4045221632667797,Mongolia,11480847740.736,12,218
2017,MOZ,0,0,0,0.457282353974565,Mozambique,13264640645.7768,7,120
2017,MRT,0,0,0,0.42648885707918344,Mauritania,6800135898.28827,0,14
2017,MUS,0,0,0,0.48774963451122444,Mauritius,13896938315.2799,49,683
2017,MWI,0,0,0,0.45728235397456507,Malawi,8943543793.5839,4,90
2017,MYS,51394650747517.47,4.843621601580139e-7,0.005356969873098905,0.813704006635806,Malaysia,319109094160.343,358,6757
2017,NAM,0,0,0,0.5064113402597783,Namibia,12895153370.9132,11,180
2017,NCL,0,0,0,0.4398721769465699,New Caledonia,9174048681.98577,0,42
2017,NER,0,0,0,0.4144273454400834,Niger,11185104251.6943,0,15
2017,NGA,0,0,0,1,Nigeria,375745731053.427,512,5013
2017,NIC,0,0,0,0.45728235397456507,Nicaragua,13785893007.4769,3,148
2017,NLD,228266509874863500,0.001083063366245085,0,0.8151258983330045,Netherlands,848233537845.884,3224,46671
2017,NOR,167966403874338180,7.513849712634801e-4,0,0.8108173965599064,Norway,401745275035.261,418,7917
2017,NPL,74945862.1097124,2.823563605147683e-11,0,0.41442734544008347,Nepal,28971588940.364,69,725
2017,NZL,24969038808987844,1.2829272481051923e-4,0,0.5395472592405551,New Zealand,206745969246.073,334,9172
2017,OMN,0,0,0,0.45728235397456507,Oman,80856697009.1027,15,517
2017,PAK,1537049063081.498,5.933055757800787e-8,0,0.4660323113241659,Pakistan,339205534861.1,370,5392
2017,PAN,399750969634870.5,1.9415731353777943e-6,0,0.4753314596766617,Panama,64327688826.3137,33,719
2017,PER,0,0,0,0.4939931654252157,Peru,211007984080.911,98,2174
2017,PHL,309796731226886.06,5.7443661298783866e-6,0.005361813426329555,0.8392092420547231,Philippines,328480736802.76,250,5711
2017,PNG,0,0,0,0.457282353974565,Papua New Guinea,22742699138.356,1,85
2017,POL,386762312082627e3,0.0018424094799238677,0.01071393974619781,0.8827754782528944,Poland,528356676667.211,527,10904
2017,PRT,21997292256002136,1.0683762748908698e-4,0,0.5906424411508701,Portugal,220862990767.229,385,10873
2017,PRY,0,0,0,0.47594405972311876,Paraguay,38997129473.5613,11,283
2017,PYF,0,0,0,0.48836223455768163,French Polynesia,5833352692.7995,0,12
2017,QAT,41911068259.440765,5.892500265503031e-9,0,0.5127540352921615,Qatar,161099175824.176,41,960
2017,ROU,97735414957340.31,2.4621765506438464e-6,0,0.5939937135433456,Romania,210147385855.419,454,9673
2017,RUS,2819186661526027300,0.014510503023283716,0.02678484936549453,0.8328358301080451,Russia,1574199360089,312,8207
2017,RWA,0,0,0,0.457282353974565,Rwanda,9252833891.40871,24,222
2017,SAU,5110381374075.127,1.1628574503319555e-7,0.037372856727695435,0.9683677110001577,Saudi Arabia,741266133333.333,198,3723
2017,SDN,0,0,0,0.4144273454400834,Sudan,41283617976.1905,7,96
2017,SEN,0,0,0,0.4451135585218617,Senegal,20996562943.5979,23,281
2017,SGP,655970861563173500,0.00392265130203695,0.02663954276857503,0.8051107117587725,Singapore,343673334902.33,1193,18124
2017,SLB,0,0,0,0.4759440597231189,Solomon Islands,1469790526.3972,0,9
2017,SLV,0,0,0,0.4939931654252156,El Salvador,24979190000,28,335
2017,SMR,0,0,0,0.6251304821181297,San Marino,1528620346.31168,1,15
2017,SOM,0,0,0,0.4330520468827617,Somalia,7621501710.0012,4,65
2017,SRB,226383661256.6142,2.6746497017171578e-8,0,0.5750063240471122,Serbia,45972834713.8077,80,1583
2017,STP,0,0,0,0.45728235397456507,São Tomé & Príncipe,322002845.229335,0,0
2017,SUR,0,0,0,0.5324087963918066,Suriname,3591679430.99988,2,49
2017,SVK,6539421496939054,3.8674682137918026e-5,0,0.5734747290583287,Slovakia,95978130734.9766,58,2986
2017,SVN,1277498609.3427486,1.450248809931054e-10,0,0.573002465818365,Slovenia,48153200134.6613,63,1642
2017,SWE,13296561656257313e3,0.06409557146329714,0,0.8251137226860712,Sweden,535172356784.769,988,25291
2017,SWZ,0,0,0,0.4451135585218617,Eswatini,4462640651.49219,1,35
2017,SYC,40082262818.58477,1.4522043567666287e-9,0,0.48774963451122455,Seychelles,1675370641.01416,20,144
2017,TCD,0,0,0,0.41442734544008353,Chad,13349041408.7152,1,8
2017,TGO,0,0,0,0.43865765253188693,Togo,6387424239.8801,5,48
2017,THA,95385398342634.95,6.946225352688629e-7,0.01071393974619781,0.8279877506460737,Thailand,456356813536.764,165,4311
2017,TJK,0,0,0,0.41442734544008347,Tajikistan,7536402852.85802,0,19
2017,TKM,0,0,0,0.41442734544008347,Turkmenistan,37926285714.2857,0,3
2017,TON,0,0,0,0.5260661013594238,Tonga,459976850.268529,0,4
2017,TTO,0,0,0,0.5064113402597784,Trinidad & Tobago,23830750900.6899,36,935
2017,TUN,25782244454.063507,1.0456167043315645e-9,0,0.5136479265248609,Tunisia,42163530590.9462,53,888
2017,TUR,90224840380764.89,1.989238275434957e-6,0.04771868642836385,0.9120317863886548,Turkey,863874522365.276,1055,26371
2017,TUV,0,0,0,0.39410945846936757,Tuvalu,45276595.3533146,0,1
2017,TWN,180841026500760030,0.0013802448224349284,0.01071393974619781,0.6643304226633059,Taiwan,NA,240,5134
2017,TZA,0,3.3306690738754696e-15,0,0.4330520468827616,Tanzania,53274884532.7886,27,522
2017,UGA,18335272103.2142,6.71073863145466e-10,0,0.46724944386067596,Uganda,30744473841.424,65,732
2017,UKR,3116235643207358,1.511959634070692e-5,0,0.430362268616961,Ukraine,112090505081.739,389,6010
2017,URY,31601157429190712,1.5515342418015443e-4,0,0.5240508878214394,Uruguay,65005997963.4822,43,808
2017,USA,55502220628695817e4,2.467414595330129,1.272943911653589,0.7298540059583153,United States,19477336549000,37370,1034137
2017,UZB,0,0,0,0.45728235397456507,Uzbekistan,69703222282.7278,2,124
2017,VCT,0,0,0,0.5260661013594237,St. Vincent & Grenadines,844040740.740741,0,0
2017,VEN,0,0,0,0.4572823539745651,Venezuela,115883275162.586,7,478
2017,VNM,5567349708960.025,1.6281744130708375e-7,0,0.45728235397456507,Vietnam,281353605986.903,383,7392
2017,VUT,0,0,0,0.5064113402597785,Vanuatu,880043284.399407,0,0
2017,WSM,0,0,0,0.45728235397456507,Samoa,884844384.463214,0,0
2017,YEM,0,0,0,0.36764470180931885,Yemen,26842229044.5848,2,45
2017,ZAF,1806593766385346300,0.008436748211154033,0,0.8239118815208085,South Africa,381448814653.456,738,22672
2017,ZWE,0,0,0,0.4883622345576816,Zimbabwe,51035657370.5179,12,393
2018,AFG,0,0,0,0.4370252374041398,Afghanistan,18053222687.4126,1,99
2018,AGO,0,0,0,0.42442839298738744,Angola,89512794227.495,8,182
2018,ALB,1049503622272958.8,3.1739114696449633e-6,0,0.5527208879549961,Albania,15379508329.7568,19,358
2018,AND,0,0,0,0.6092016837510263,Andorra,3218418631.67579,1,65
2018,ARE,48180951407157.89,7.396750243415795e-7,0.010888928921715807,0.9429980794348315,United Arab Emirates,440560108917.631,932,20818
2018,ARG,10484715915044750,3.106610097813878e-5,0,0.8903830677470714,Argentina,524819892360.176,299,11712
2018,ARM,0,0,0,0.5527208879549961,Armenia,12457940694.7395,35,433
2018,ATG,0,0,0,0.5856558293792948,Antigua & Barbuda,1661529629.62963,0,19
2018,AUS,717215785218013400,0.0023369299612687744,0.0054444644608579035,0.7805511542527035,Australia,1433144978761.67,2658,86040
2018,AUT,91085258230346608,3.1125722075930895e-4,0,0.8317022678940493,Austria,452582294972.775,283,8170
2018,AZE,0,0,0,0.5044017038480944,Azerbaijan,47112470051.7701,34,548
2018,BDI,0,0,0,0.5032737237059131,Burundi,2913411408.44783,2,10
2018,BEL,13348310070824482,5.2676252151773184e-5,0,0.8105742725311784,Belgium,542638913427.921,483,18534
2018,BEN,0,0,0,0.48606107398478904,Benin,14262408089.9261,14,82
2018,BFA,0,0,0,0.503273723705913,Burkina Faso,15890066221.2882,3,60
2018,BGD,0,3.339195586704591e-11,0,0.503273723705913,Bangladesh,321362752441.78,249,3362
2018,BGR,24592292297259348,8.926180905022285e-5,0,0.5712357834930607,Bulgaria,66097226262.2191,108,2217
2018,BHR,0,0,0,0.5863497545094185,Bahrain,39567978723.4043,39,629
2018,BHS,0,0,0,0.6386784732936113,Bahamas,12819200000,11,193
2018,BIH,1852700361.3085139,1.2440937169344579e-11,0,0.5355082382338721,Bosnia & Herzegovina,20484058033.1144,10,304
2018,BLR,23839602605121024,8.02459993944904e-5,0,0.5843799937714568,Belarus,60031026576.26,28,422
2018,BLZ,29199413466.368664,2.2472579352950106e-9,0,0.5662246799325884,Belize,2285915050,4,135
2018,BMU,0,0,0,0.5174089285282667,Bermuda,7225977000,15,280
2018,BOL,0,0,0,0.5147800485392644,Bolivia,48414038842.2576,21,281
2018,BRA,16093268482497258,6.0006997270267703e-5,0.0054444644608579035,0.8456076098306488,Brazil,1916933708352.71,2502,85728
2018,BRB,0,0,0,0.6386784732936112,Barbados,6001950000,5,161
2018,BRN,0,0,0,0.5370074549680451,Brunei,13566908391.0895,4,58
2018,BTN,0,0,0,0.503273723705913,Bhutan,2583335721.85904,0,28
2018,BWA,0,0,0,0.5338522589557009,Botswana,17031943186.1353,8,173
2018,CAF,0,0,0,0.4679929179359755,Central African Republic,2220979146.11241,0,4
2018,CAN,21446919954013774e3,0.06712946719839152,0,0.8301223107411715,Canada,1725329192783.02,3415,91055
2018,CHE,1808938848407563e3,0.005712609821968639,0,0.8014328450480586,Switzerland,725568717468.001,1058,31278
2018,CHL,0,0,0,0.6207386178420786,Chile,295857562991.709,192,4566
2018,CHN,10527845577050271e4,0.3498661587832279,0.005449468564222662,0.6372360815283236,China,14147765772963.8,2050,70190
2018,CIV,0,0,0,0.503273723705913,Côte d’Ivoire,58522477786.688904,22,280
2018,CMR,0,0,0,0.5032737237059131,Cameroon,39955552189.795,28,286
2018,COL,0,0,0,0.8532802892140529,Colombia,334198218098.276,362,10815
2018,COM,0,0,0,0.5217834136749382,Comoros,1178530633.24599,0,8
2018,CPV,0,0,0,0.5527208879549961,Cape Verde,2205099506.99994,2,31
2018,CRI,0,0,0,0.5642272127883473,Costa Rica,62420164991.5374,38,1184
2018,CUB,0,0,0,0.3594461760302975,Cuba,100050036100,1,36
2018,CYP,176714859154790100,5.823547199284018e-4,0,0.6080937606157863,Cyprus,25754001367.5448,110,1738
2018,CZE,34945556503238736,1.1020096863645357e-4,0,0.6111294242377943,Czechia,251992360762.236,231,8647
2018,DEU,1940037208682207e5,0.5781273502331616,0,0.8493157314044226,Germany,4055433215301.96,2626,92267
2018,DJI,0,0,0,0.503273723705913,Djibouti,2913464658.08768,0,12
2018,DMA,0,0,0,0.6386784732936113,Dominica,628244444.444444,1,19
2018,DNK,89943860801493008,2.771958738234659e-4,0,0.839604785855191,Denmark,355293374912.393,476,14218
2018,DOM,0,0,0,0.5642272127883473,Dominican Republic,84994732049.3461,21,676
2018,DZA,0,2.757625239269146e-10,0,0.5712357834930607,Algeria,194554483655.528,17,322
2018,ECU,0,0,0,0.5147800485392643,Ecuador,107478961000,40,1052
2018,EGY,5372400376.3906355,1.1783685138766486e-11,0,0.9194962525808004,Egypt,262588632526.73,349,4136
2018,ESP,2.6225821898039558e+17,8.112906805826103e-4,0,0.83328255647468,Spain,1431642809327.06,1607,53224
2018,EST,2558391935645048.5,8.317973184457372e-6,0,0.5850985145009228,Estonia,31222632740.7247,293,2497
2018,ETH,0,0,0,0.42442839298738744,Ethiopia,83337901071.9697,43,388
2018,FIN,1403094907420887300,0.004645047110023226,0,0.6338621282353504,Finland,273869255596.078,344,10040
2018,FJI,0,0,0,0.5864930502826614,Fiji,5581425327.44397,0,71
2018,FRA,5539033481508498e3,0.01724669865552131,0.010888928921715807,0.8302949413504475,France,2781576320884.39,2288,76512
2018,FRO,0,0,0,0.597695358917675,Faroe Islands,3188600927.46688,0,28
2018,FSM,0,0,0,0.3737814760006935,Micronesia (Federated States of),392000000,0,1
2018,GAB,0,0,0,0.5147800485392643,Gabon,16867326401.9626,1,27
2018,GBR,9259634978816408e4,0.2714351757175155,0,0.8067085174808538,United Kingdom,2897028009916.05,6761,193240
2018,GEO,167278743539.75278,1.8337285023761751e-9,0,0.5216143535692183,Georgia,17902544880.6471,45,433
2018,GHA,27283072912671.418,3.8178643957387237e-7,0,0.5032737237059128,Ghana,67259353965.6087,111,1246
2018,GIN,0,0,0,0.4852055676570993,Guinea,11857030366.7891,0,37
2018,GMB,0,0,0,0.5032737237059131,Gambia,1670671327.81651,4,35
2018,GNB,0,0,0,0.4679929179359756,Guinea-Bissau,1554133593.91699,1,3
2018,GNQ,0,0,0,0.33393531923065417,Equatorial Guinea,13097012133.6159,1,9
2018,GRC,5746329841949.04,1.350423830537295e-7,0,0.6456371726140462,Greece,213298873494.394,153,6741
2018,GRD,0,0,0,0.5780899437962094,Grenada,1166514814.81481,1,38
2018,GRL,0,0,0,0.48633354779928073,Greenland,3055782146.15957,0,18
2018,GTM,0,0,0,0.503273723705913,Guatemala,73328356007.6152,20,481
2018,GUY,0,0,0,0.503273723705913,Guyana,4787636997.85343,0,53
2018,HKG,4039299185783527e3,0.015943516710441363,0.021717808603054507,0.6908962149449515,Hong Kong SAR China,361731070995.726,571,13520
2018,HND,0,0,0,0.5147800485392643,Honduras,24067750760.499,6,193
2018,HRV,13087147150771748,3.948504243234119e-5,0,0.5712357834930607,Croatia,61667925219.0755,63,1823
2018,HTI,0,0,0,0.503273723705913,Haiti,16403864617.8458,3,51
2018,HUN,22893571220347.594,5.771255202624559e-7,0,0.5972666932299322,Hungary,161184691013.835,160,4236
2018,IDN,6941017149553.999,2.0445853898820587e-8,0,0.9327603241409322,Indonesia,1042271532988.63,865,15334
2018,IND,53560531328304376,1.8589854498807235e-4,0.021777857843431614,0.9564703085164983,India,2702929641648.74,8239,156993
2018,IRL,1779267825712419300,0.00583857099440821,0,0.8061206472828419,Ireland,395780319816.603,415,11948
2018,IRN,0,0,0,0.552720887954996,Iran,411903303606.044,72,1380
2018,IRQ,0,0,0,0.4860610739847891,Iraq,227367469034.031,15,333
2018,ISL,0,0,0,0.5850985145009227,Iceland,26677652544.3499,22,755
2018,ISR,1353070268346567200,0.004102946457573697,0,0.9053124871075039,Israel,376299083108.497,911,15635
2018,ITA,61440278487715800,2.1312269495821212e-4,0,0.8193462533436507,Italy,2099435266458.67,1746,63490
2018,JAM,0,2.4424906541753444e-14,0,0.5654930993794571,Jamaica,16855447986.2221,15,378
2018,JOR,4716904010.862806,1.1503984431726622e-9,0,0.503273723705913,Jordan,43370860704.2254,43,1206
2018,JPN,3587121068473263e5,1.0618975074700225,0.02179787425689065,0.5088291008803706,Japan,5040880939324.86,1913,56425
2018,KAZ,408056254589.34344,6.284465836614572e-9,0,0.5527208879549962,Kazakhstan,179339977690.485,31,544
2018,KEN,1542662756014711,4.581078612453382e-6,0,0.4852055676570994,Kenya,92202979985.2863,192,2831
2018,KGZ,0,0,0,0.503273723705913,Kyrgyzstan,8271106235.41552,2,78
2018,KHM,0,0,0,0.503273723705913,Cambodia,33145892168.8958,42,417
2018,KIR,0,0,0,0.5147800485392644,Kiribati,233514717.441266,0,0
2018,KNA,0,0,0,0.6647093830304829,St. Kitts & Nevis,1076548148.14815,9,59
2018,KOR,6015192965326956e4,0.20905155297775857,0.010888928921715807,0.6501511239409642,South Korea,1824251454306.83,1415,23330
2018,KWT,182465460.6725393,3.8168801452798107e-11,0,0.5926760945811519,Kuwait,138646316350.727,39,890
2018,LAO,0,0,0,0.503273723705913,Laos,18141641089.7963,1,45
2018,LBR,0,0,0,0.503273723705913,Liberia,3422754800,1,48
2018,LCA,0,0,0,0.5979575397345098,St. Lucia,2060955555.55556,3,29
2018,LKA,0,9.325873406851315e-14,0,0.5032737237059128,Sri Lanka,94450015982.8405,82,1391
2018,LSO,0,0,0,0.4852055676570994,Lesotho,2556247291.99785,3,33
2018,LTU,42288383143456400,1.4380639001365658e-4,0,0.5843799937714569,Lithuania,54261795148.5372,152,2275
2018,LUX,416829800488385200,0.0012524951322581135,0,0.6022884604783004,Luxembourg,71085623495.1145,101,1885
2018,LVA,51150807669902.23,7.3684447854383e-7,0,0.5712357834930606,Latvia,33247935477.3576,65,1098
2018,MAC,0,0,0,0.5138636742703254,Macao SAR China,55076322634.344,4,77
2018,MAR,0,1.1749046180398182e-11,0,0.4860610739847891,Morocco,127341147581.818,57,1304
2018,MDA,143081190185.6062,1.3701866308224453e-9,0,0.5712357834930607,Moldova,11252353420.8798,17,233
2018,MDG,0,0,0,0.503273723705913,Madagascar,13760033282.2925,10,119
2018,MDV,0,0,0,0.5217834136749383,Maldives,5404344162.69888,6,89
2018,MEX,3259497537153.7314,4.2300179359244794e-8,0,0.8453867187662425,Mexico,1256300182879.73,815,22536
2018,MKD,0,0,0,0.552720887954996,North Macedonia,12683068114.2388,14,306
2018,MLI,0,0,0,0.503273723705913,Mali,20368015381.2413,9,70
2018,MLT,696082317812075800,0.002236887641126728,0,0.650367531821571,Malta,16153779510.9928,82,800
2018,MMR,0,0,0,0.503273723705913,Myanmar (Burma),67860515993.1186,27,349
2018,MNG,0,0,0,0.4427719161780551,Mongolia,13178094720.4986,17,235
2018,MOZ,0,0,0,0.5147800485392644,Mozambique,15017358952.8452,6,126
2018,MRT,0,0,0,0.4679929179359755,Mauritania,7473550557.07378,0,14
2018,MUS,4023484880.5683975,7.839036086920714e-10,0,0.5286427795471265,Mauritius,14957535715.9696,42,725
2018,MWI,0,0,0,0.503273723705913,Malawi,9879220354.29186,5,95
2018,MYS,93223135784687.27,7.155211356746349e-7,0.0054444644608579035,0.8210116749898199,Malaysia,358788845712.53,292,7049
2018,NAM,0,0,0,0.5845653097958937,Namibia,13682019076.4022,4,184
2018,NCL,0,0,0,0.48520556765709927,New Caledonia,9896402283.68587,0,42
2018,NER,0,0,0,0.4091928065985835,Niger,12837307496.8821,1,16
2018,NGA,0,0,0,1,Nigeria,421739251509.08,502,5515
2018,NIC,0,0,0,0.5147800485392643,Nicaragua,13025221974.232,6,154
2018,NLD,587203764471316400,0.00180973745207047,0,0.8318334731441969,Netherlands,929733599796.862,3250,49921
2018,NOR,281595104720944450,8.030332536708151e-4,0,0.8393687261556122,Norway,439788625883.8,324,8241
2018,NPL,0,1.1572298674877857e-11,0,0.5032737237059128,Nepal,33111525237.149,53,778
2018,NZL,40691440568149600,1.2963372382457372e-4,0,0.6286406140015839,New Zealand,211985631173.205,310,9482
2018,OMN,0,0,0,0.5217834136749383,Oman,91505851755.5267,14,531
2018,PAK,62618222.1108113,3.5796698938384e-11,0,0.50629757206892,Pakistan,356128166704.921,336,5728
2018,PAN,2255531133785056.5,7.0031004151260845e-6,0,0.5217834136749382,Panama,67316471181.2488,29,748
2018,PER,0,0,0,0.5642272127883474,Peru,222597009739.235,106,2280
2018,PHL,13558230702467136,4.787588387733521e-5,0,0.864877639171995,Philippines,346841896587.313,191,5902
2018,PNG,0,0,0,0.5032737237059131,Papua New Guinea,24109780708.0268,2,87
2018,POL,390910191072613100,0.0011937524773708574,0.0054444644608579035,0.8743257722031961,Poland,594616687350.017,408,11312
2018,PRT,31365353996703788,9.467403708662836e-5,0,0.6092016837510265,Portugal,242092894542.888,392,11265
2018,PRY,0,0,0,0.503273723705913,Paraguay,40225448340.6341,7,290
2018,PYF,0,0,0,0.5662884849013207,French Polynesia,6135116253.33452,3,15
2018,QAT,2832490435.925661,9.217135943373478e-10,0,0.5527208879549961,Qatar,183335164835.165,51,1011
2018,ROU,368403572946251.94,4.715107263297824e-6,0,0.6111294242377944,Romania,241791427223.903,334,10007
2018,RUS,3805168422345341400,0.012284371652902193,0.010888928921715807,0.858163919349205,Russia,1657328773461.31,250,8457
2018,RWA,0,0,0,0.5139734368935984,Rwanda,9637904520.86283,33,255
2018,SAU,17500937305413864,5.2500845470149216e-5,0.03805120198562821,0.9722651560618669,Saudi Arabia,886564800000,183,3906
2018,SDN,0,0,0,0.4550933934529534,Sudan,32333780383.2924,3,99
2018,SEN,0,0,0,0.503273723705913,Senegal,23116701556.1381,20,301
2018,SGP,1556004455623896800,0.005909409519599729,0.03781100502411978,0.8128790689777142,Singapore,377123710560.614,1219,19343
2018,SLB,0,0,0,0.503273723705913,Solomon Islands,1615473250.25259,0,9
2018,SLV,0,0,0,0.5332897385082898,El Salvador,26020850000,19,354
2018,SMR,0,0,0,0.5850985145009227,San Marino,1655353653.05934,1,16
2018,SOM,0,0,0,0.45423788712526375,Somalia,7873000000,4,69
2018,SRB,6271827801840.337,1.2313701547306266e-7,0,0.5712357834930606,Serbia,52787520248.9242,73,1656
2018,STP,0,0,0,0.503273723705913,São Tomé & Príncipe,383717327.830508,0,0
2018,SUR,0,0,0,0.5508237567259292,Suriname,3996198866.57453,1,50
2018,SVK,10973953979121910,3.509359810971446e-5,0,0.5712357834930605,Slovakia,106611673364.837,61,3047
2018,SVN,1150615532.270985,7.525646772421624e-11,0,0.583832627909813,Slovenia,53689067639.9176,34,1676
2018,SWE,19105304922672296e3,0.05917760132275873,0,0.8329687010922977,Sweden,549649344043.182,885,26176
2018,SWZ,0,0,0,0.5032737237059131,Eswatini,4643751059.28203,1,36
2018,SYC,128444560135.78944,3.4426148598498685e-9,0,0.5578521827038371,Seychelles,1784313926.76807,19,163
2018,TCD,0,0,0,0.43985780706414945,Chad,15327000248.8701,1,9
2018,TGO,0,0,0,0.503273723705913,Togo,7029215766.46367,6,54
2018,THA,177620592884923.38,3.551499150322712e-7,0.021777857843431614,0.8794422836753547,Thailand,506754208404.485,180,4491
2018,TJK,0,0,0,0.42442839298738744,Tajikistan,7764999999.45362,0,19
2018,TKM,0,0,0,0.42442839298738755,Turkmenistan,40765428571.4286,0,3
2018,TON,0,0,0,0.5730589849625423,Tonga,493530783.00463,0,4
2018,TTO,0,0,0,0.566583618962858,Trinidad & Tobago,23883058083.2171,43,978
2018,TUN,37622209817.87259,1.0796452620809305e-9,0,0.48606107398478904,Tunisia,42686504459.801,63,951
2018,TUR,27402563527062176,8.8587153524777307e-05,0.0054444644608579035,0.8761367559075042,Turkey,788356985773.667,974,27345
2018,TUV,0,0,0,0.3715367684744118,Tuvalu,48015259.8751356,0,1
2018,TWN,157985685052089570,8.69175992348703e-4,0.010888928921715807,0.6903726733683612,Taiwan,NA,226,5360
2018,TZA,0,0,0,0.44164104270851123,Tanzania,57003712892.0858,35,557
2018,UGA,8539296915.405022,4.911313578048748e-10,0,0.5139734368935985,Uganda,32927025619.6795,73,805
2018,UKR,9590878937341896,2.9579010458080646e-5,0,0.49351867079516815,Ukraine,130891088293.55,306,6316
2018,URY,47768179808901424,1.4789842282159071e-4,0,0.5724743571597548,Uruguay,65344577415.7535,37,845
2018,USA,8652570186029255e5,2.472734933935964,1.3068215937068397,0.7875219755435264,United States,20533057312000,34334,1068471
2018,UZB,0,0,0,0.503273723705913,Uzbekistan,58695899092.1083,6,130
2018,VCT,0,0,0,0.6263767629383961,St. Vincent & Grenadines,884329629.62963,0,0
2018,VEN,0,0,0,0.5147800485392644,Venezuela,102021093964.682,5,483
2018,VNM,31105752307507.004,5.055307039647516e-7,0,0.845332358881012,Vietnam,310106478394.659,407,7799
2018,VUT,0,0,0,0.5864930502826616,Vanuatu,914727908.137793,0,0
2018,WSM,0,0,0,0.5147800485392644,Samoa,878448433.404342,0,0
2018,YEM,0,0,0,0.36065373542148554,Yemen,21606160663.0318,2,47
2018,ZAF,950229734179378600,0.002820832293240816,0,0.898190107625205,South Africa,405260723892.517,626,23298
2018,ZWE,0,0,0,0.5147800485392644,Zimbabwe,34141666666.6667,22,415
2019,AFG,0,0,0,0.4431663634431005,Afghanistan,18799444490.1128,3,102
2019,AGO,0,0,0,0.403929787405339,Angola,80734428592.5368,13,195
2019,ALB,1720510102859550.5,4.072104883290351e-6,0,0.5580801284935336,Albania,15585111614.0376,14,372
2019,AND,0,0,0,0.6394279687170769,Andorra,3155150255.91195,6,71
2019,ARE,22868859670981076,5.637828235860454e-5,0.005412508909479687,0.9522207600046496,United Arab Emirates,433926208304.969,913,21731
2019,ARG,13617749074599918,3.199647673368666e-5,0,0.9128465770966931,Argentina,447754683615.225,256,11968
2019,ARM,1939934858277.156,3.535757819861374e-8,0,0.5580801284935337,Armenia,13619290539.2116,26,459
2019,ATG,0,0,0,0.5952459230157078,Antigua & Barbuda,1726448148.14815,1,20
2019,AUS,1373294794885034800,0.003384190842913748,0.010825017818959374,0.8096291410134336,Australia,1398349602956.35,2141,88181
2019,AUT,223484762522472770,6.02067684349894e-4,0,0.8527033073387641,Austria,442983642371.842,280,8450
2019,AZE,0,0,0,0.5580801284935336,Azerbaijan,48174235294.1176,35,583
2019,BDI,0,0,0,0.5147828220222248,Burundi,2871555326.31029,2,12
2019,BEL,28324496565136224,9.355252791554136e-5,0,0.8668823275830375,Belgium,536726344405.489,394,18928
2019,BEN,0,0,0,0.4792171216417977,Benin,14391686313.4641,11,93
2019,BFA,0,0,0,0.5147828220222248,Burkina Faso,16032813503.3707,0,60
2019,BGD,0,3.5047298396762017e-11,0,0.5640432645489256,Bangladesh,351231654603.692,215,3577
2019,BGR,14687486996340232,3.8913022493147764e-5,0,0.5591095262188343,Bulgaria,68507731353.9114,98,2315
2019,BHR,0,0,0,0.6170556017459276,Bahrain,40446808510.6383,24,653
2019,BHS,0,0,0,0.6131559535105549,Bahamas,13277000000,8,201
2019,BIH,726859744.9476868,5.6983306961910785e-12,0,0.553756493847512,Bosnia & Herzegovina,20482608984.3316,11,315
2019,BLR,46009222245352904,1.2393370964014494e-4,0,0.594580078256552,Belarus,64410170653.4569,27,449
2019,BLZ,292918316187.6795,5.307072337146224e-9,0,0.5653000131728733,Belize,2381187850,7,142
2019,BMU,0,0,0,0.5259818215803201,Bermuda,7423465000,7,287
2019,BOL,0,0,0,0.5641322494574578,Bolivia,49056643589.001404,14,295
2019,BRA,25402393545339144,8.498968612213886e-5,0.016237526728439058,0.8886735219598754,Brazil,1873288158838.63,1859,87587
2019,BRB,0,0,0,0.6736038936937424,Barbados,6161850000,1,162
2019,BRN,0,0,0,0.6158018806253354,Brunei,13469235364.7032,2,60
2019,BTN,0,0,0,0.5326928525170718,Bhutan,2735683570.46155,0,28
2019,BWA,0,0,0,0.5339496011410195,Botswana,16725908148.5481,11,184
2019,CAF,0,0,0,0.4792171216417978,Central African Republic,2221301351.43918,0,4
2019,CAN,32310938896568308e3,0.08058059357858527,0,0.7710708961039808,Canada,1743725183672.52,2830,93885
2019,CHE,2805644898940935e3,0.006932131153764454,0,0.8351004960288426,Switzerland,721369112726.724,864,32142
2019,CHL,787742907438.5773,7.914530808506015e-9,0.005412508909479687,0.9430787478280275,Chile,278285058719.466,178,4744
2019,CHN,13099840893967375e4,0.343039481182841,0.05396174863387978,0.6404971483934404,China,14560167101283.4,1348,71538
2019,CIV,0,0,0,0.5147828220222248,Côte d’Ivoire,60382894697.3557,21,301
2019,CMR,0,0,0,0.5147828220222248,Cameroon,39667757527.6578,30,316
2019,COL,0,0,0,0.783549868385283,Colombia,323031701192.84,351,11166
